k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,246.723,-1.366,0.000,--,--,--,0.129,0.092,0.444,1.578,-0.452,0.443,0.101,0.026,-0.042,0.994,0.200,-0.980,-0.116,11.744,3.487,-4.427,False,False,0.000,0.000,0.000,3.687,0.279,-0.966,1.639,0.506,-1.742,2.340,0.226,10.382,12.223,15.000,11.162,49630,53608,58618,51588,0.445,0.000,0.450,1.606,0.000,0.577,0.000,0.000,2.500,3.500,--
0,0,246.740,-1.366,0.000,--,--,--,0.162,0.088,0.454,1.572,-0.487,0.496,0.102,0.017,-0.044,0.994,0.040,-0.910,-0.118,11.870,2.420,-4.853,False,False,0.000,0.000,0.000,3.270,0.303,-0.968,1.625,0.499,-1.498,2.276,0.240,10.548,12.147,15.000,11.051,49764,53244,58420,50590,0.477,0.000,0.462,1.606,0.000,0.627,0.000,0.000,2.500,3.500,--
0,0,246.758,-1.366,0.000,--,--,--,0.194,0.083,0.465,1.559,-0.525,0.551,0.102,0.007,-0.047,0.994,-0.180,-0.710,-0.067,11.830,1.346,-5.283,False,False,0.000,0.000,0.000,2.930,0.328,-0.966,1.614,0.495,-1.238,2.053,0.195,10.468,12.194,15.000,10.941,49856,53370,58322,50610,0.506,0.000,0.474,1.606,0.000,0.672,0.000,0.000,2.500,3.500,--
0,0,246.786,-1.366,0.000,--,--,--,0.242,0.074,0.483,1.537,-0.576,0.625,0.100,-0.003,-0.050,0.994,-0.360,-0.520,-0.031,11.463,0.255,-5.714,False,False,0.000,0.000,0.000,2.554,0.364,-0.963,1.603,0.494,-1.120,1.891,0.158,10.643,12.387,15.000,11.279,49956,53564,58322,50974,0.541,0.000,0.489,1.606,0.000,0.727,0.000,0.000,2.500,3.500,--
0,0,246.806,-1.366,0.000,--,--,--,0.273,0.067,0.496,1.517,-0.610,0.677,0.095,-0.008,-0.050,0.994,-0.460,-0.410,0.009,10.952,-0.403,-5.776,False,False,0.000,0.000,0.000,2.338,0.388,-0.958,1.590,0.492,-0.923,1.747,0.113,10.758,12.443,14.944,11.310,50222,54124,58518,51372,0.573,0.000,0.504,1.606,0.000,0.777,0.000,0.000,2.500,3.500,--
0,0,246.818,-1.366,0.000,--,--,--,0.289,0.063,0.503,1.507,-0.625,0.701,0.094,-0.011,-0.051,0.994,-0.610,-0.330,0.020,10.776,-0.713,-5.963,False,False,0.000,0.000,0.000,2.249,0.400,-0.956,1.576,0.492,-0.695,1.573,0.097,11.022,12.615,14.597,11.330,50792,54356,58030,51434,0.606,0.000,0.520,1.606,0.000,0.827,0.000,0.000,2.500,3.500,--
0,0,246.847,-1.366,0.000,--,--,--,0.336,0.052,0.526,1.476,-0.663,0.775,0.084,-0.014,-0.051,0.995,-0.720,-0.060,0.023,9.641,-1.089,-5.983,False,False,0.000,0.000,0.000,2.004,0.431,-0.950,1.561,0.494,-0.618,1.349,0.088,11.174,12.478,14.228,11.535,51442,54400,57718,51976,0.635,0.000,0.536,1.606,0.000,0.872,0.000,0.000,2.500,3.500,--
0,0,246.867,-1.366,0.000,--,--,--,0.366,0.044,0.542,1.457,-0.681,0.823,0.077,-0.015,-0.051,0.996,-0.750,-0.100,-0.012,8.834,-1.289,-5.987,False,False,0.000,0.000,0.000,1.868,0.448,-0.947,1.546,0.498,-0.567,1.315,0.115,11.584,12.616,14.578,11.461,52204,54558,58162,52064,0.670,0.000,0.556,1.606,0.000,0.927,0.000,0.000,2.500,3.500,--
0,0,246.887,-1.366,0.000,--,--,--,0.397,0.035,0.559,1.437,-0.699,0.870,0.072,-0.017,-0.051,0.996,-0.740,-0.120,0.003,8.187,-1.481,-5.991,False,False,0.000,0.000,0.000,1.746,0.463,-0.945,1.529,0.502,-0.539,1.364,0.093,11.610,12.841,14.712,11.532,52316,55204,58342,52480,0.702,0.000,0.575,1.606,0.000,0.977,0.000,0.000,2.500,3.500,--
0,0,246.907,-1.366,0.000,--,--,--,0.427,0.026,0.578,1.419,-0.713,0.922,0.065,-0.017,-0.051,0.996,-0.700,-0.130,0.001,7.389,-1.523,-5.981,False,False,0.000,0.000,0.000,1.629,0.480,-0.944,1.511,0.507,-0.567,1.351,0.089,11.464,13.042,14.817,11.712,52668,55576,58736,52998,0.734,0.000,0.595,1.606,0.000,1.027,0.000,0.000,2.500,3.500,--
0,0,246.920,-1.366,0.000,--,--,--,0.442,0.022,0.587,1.409,-0.718,0.949,0.061,-0.018,-0.051,0.997,-0.650,-0.130,-0.010,6.902,-1.707,-5.984,False,False,0.000,0.000,0.000,1.573,0.486,-0.944,1.492,0.510,-0.704,1.529,0.097,11.364,12.917,14.731,11.737,52634,56016,59420,53296,0.747,0.000,0.603,1.606,0.000,1.047,0.000,0.000,2.500,3.500,--
0,0,246.941,-1.366,0.000,--,--,--,0.472,0.013,0.607,1.391,-0.725,1.001,0.055,-0.019,-0.051,0.997,-0.560,-0.190,-0.028,6.256,-1.899,-5.983,False,False,0.000,0.000,0.000,1.470,0.497,-0.944,1.482,0.511,-0.809,1.584,0.113,11.311,13.036,15.000,11.983,52582,55880,59420,53320,0.798,0.000,0.638,1.606,0.000,1.127,0.000,0.000,2.500,3.500,--
0,0,246.967,-1.366,0.000,--,--,--,0.516,0.000,0.639,1.364,-0.731,1.083,0.048,-0.021,-0.051,0.997,-0.460,-0.180,-0.045,5.451,-2.100,-5.977,False,False,0.000,0.000,0.000,1.330,0.512,-0.945,1.451,0.514,-0.992,1.649,0.125,11.257,12.957,15.000,11.865,52546,55864,59522,53692,0.831,0.000,0.661,1.606,0.000,1.177,0.000,0.000,2.500,3.500,--
0,0,246.986,-1.366,0.000,--,--,--,0.545,-0.009,0.662,1.344,-0.730,1.138,0.043,-0.022,-0.051,0.998,-0.430,-0.160,-0.060,4.805,-2.292,-5.972,False,False,0.000,0.000,0.000,1.245,0.520,-0.947,1.417,0.516,-1.021,1.734,0.135,11.143,12.880,15.000,11.947,52616,56040,59624,53680,0.843,0.000,0.670,1.606,0.000,1.197,0.000,0.000,2.500,3.500,--
0,0,247.003,-1.366,0.000,--,--,--,0.572,-0.024,0.685,1.319,-0.745,1.193,0.039,-0.024,-0.053,0.998,-0.450,-0.120,-0.060,4.316,-2.471,-6.127,False,False,0.000,0.000,0.000,1.167,0.533,-0.947,1.417,0.516,-1.021,1.734,0.135,11.010,12.917,15.000,11.908,52616,56040,59624,53680,0.908,0.000,0.720,1.606,0.000,1.297,0.000,0.000,2.500,3.500,--
0,0,247.020,-1.366,0.000,--,--,--,0.600,-0.032,0.711,1.301,-0.734,1.250,0.035,-0.025,-0.053,0.998,-0.410,-0.130,-0.067,3.830,-2.655,-6.122,False,False,0.000,0.000,0.000,1.095,0.543,-0.948,1.369,0.517,-1.058,1.770,0.135,11.277,12.980,15.000,12.123,52572,56118,59624,53768,0.943,0.000,0.749,1.606,0.000,1.352,0.000,0.000,2.500,3.500,--
0,0,247.039,-1.366,0.000,--,--,--,0.629,-0.039,0.737,1.283,-0.723,1.304,0.030,-0.025,-0.053,0.998,-0.440,-0.100,-0.064,3.352,-2.681,-6.111,False,False,0.000,0.000,0.000,1.030,0.545,-0.954,1.343,0.519,-0.980,1.757,0.132,11.124,13.036,15.000,11.847,52766,56304,59624,53746,0.972,0.000,0.774,1.606,0.000,1.397,0.000,0.000,2.500,3.500,--
0,0,247.061,-1.366,0.000,--,--,--,0.657,-0.047,0.764,1.265,-0.712,1.360,0.026,-0.026,-0.054,0.998,-0.470,-0.020,-0.064,2.862,-2.862,-6.263,False,False,0.000,0.000,0.000,0.967,0.548,-0.959,1.315,0.519,-0.889,1.668,0.131,11.422,13.030,15.000,11.828,53104,56336,59624,53774,1.007,0.000,0.805,1.606,0.000,1.452,0.000,0.000,2.500,3.500,--
0,0,247.080,-1.366,0.000,--,--,--,0.683,-0.058,0.792,1.244,-0.708,1.412,0.022,-0.026,-0.054,0.998,-0.440,0.010,-0.073,2.384,-2.888,-6.251,False,False,0.000,0.000,0.000,0.911,0.549,-0.967,1.287,0.521,-0.926,1.665,0.139,11.529,13.041,15.000,11.941,53232,56314,59624,53886,1.040,0.000,0.835,1.606,0.000,1.502,0.000,0.000,2.500,3.500,--
0,0,247.090,-1.366,0.000,--,--,--,0.697,-0.061,0.807,1.237,-0.701,1.439,0.021,-0.026,-0.055,0.998,-0.440,0.020,-0.090,2.221,-2.894,-6.405,False,False,0.000,0.000,0.000,0.884,0.558,-0.968,1.257,0.523,-0.959,1.739,0.160,11.629,13.099,15.000,11.778,53322,56292,59624,53722,1.072,0.000,0.866,1.606,0.000,1.552,0.000,0.000,2.500,3.500,--
0,0,247.120,-1.366,0.000,--,--,--,0.738,-0.071,0.853,1.213,-0.670,1.519,0.014,-0.025,-0.055,0.998,-0.400,-0.010,-0.076,1.434,-2.779,-6.383,False,False,0.000,0.000,0.000,0.808,0.554,-0.987,1.227,0.524,-0.899,1.789,0.151,11.438,13.054,15.000,11.704,53336,56606,59624,53686,1.101,0.000,0.894,1.606,0.000,1.597,0.000,0.000,2.500,3.500,--
0,0,247.139,-1.366,0.000,--,--,--,0.765,-0.077,0.884,1.199,-0.650,1.573,0.011,-0.025,-0.057,0.998,-0.340,0.010,-0.108,1.111,-2.796,-6.534,False,False,0.000,0.000,0.000,0.760,0.551,-1.000,1.195,0.525,-0.949,1.809,0.189,11.629,12.989,15.000,11.760,53706,56396,59728,53550,1.136,0.000,0.930,1.606,0.000,1.652,0.000,0.000,2.500,3.500,--
0,0,247.158,-1.366,0.000,--,--,--,0.791,-0.083,0.917,1.185,-0.628,1.625,0.008,-0.025,-0.058,0.998,-0.280,0.000,-0.116,0.789,-2.813,-6.685,False,False,0.000,0.000,0.000,0.715,0.548,-1.016,1.162,0.526,-1.009,1.855,0.204,11.667,12.946,15.000,11.719,53726,56306,59728,53498,1.168,0.000,0.963,1.606,0.000,1.702,0.000,0.000,2.500,3.500,--
0,0,247.187,-1.366,0.000,--,--,--,0.832,-0.093,0.971,1.161,-0.592,1.707,0.004,-0.024,-0.060,0.998,-0.150,0.010,-0.102,0.317,-2.682,-6.832,False,False,0.000,0.000,0.000,0.672,0.535,-1.038,1.128,0.527,-1.068,1.836,0.199,11.409,12.691,15.000,11.678,53556,56160,59624,53622,1.200,0.000,0.998,1.606,0.000,1.752,0.000,0.000,2.500,3.500,--
0,0,247.207,-1.366,0.000,--,--,--,0.858,-0.097,1.006,1.147,-0.568,1.756,0.003,-0.024,-0.061,0.998,-0.020,0.050,-0.113,0.153,-2.692,-6.987,False,False,0.000,0.000,0.000,0.629,0.530,-1.059,1.108,0.524,-1.278,1.884,0.216,11.452,12.586,15.000,11.688,53088,55584,59624,53564,1.232,0.000,1.033,1.606,0.000,1.802,0.000,0.000,2.500,3.500,--
0,0,247.227,-1.366,0.000,--,--,--,0.883,-0.102,1.042,1.134,-0.542,1.804,0.003,-0.024,-0.062,0.998,0.050,0.030,-0.125,0.150,-2.692,-7.146,False,False,0.000,0.000,0.000,0.592,0.526,-1.081,1.073,0.525,-1.402,1.949,0.236,11.518,12.503,15.000,11.665,53034,55402,59624,53578,1.264,0.000,1.070,1.606,0.000,1.852,0.000,0.000,2.500,3.500,--
0,0,247.246,-1.366,0.000,--,--,--,0.908,-0.106,1.079,1.120,-0.516,1.851,0.003,-0.024,-0.064,0.998,0.140,-0.010,-0.141,0.146,-2.692,-7.305,False,False,0.000,0.000,0.000,0.557,0.517,-1.106,1.037,0.527,-1.471,1.990,0.263,11.529,12.400,15.000,11.642,53118,55148,59522,53412,1.297,0.000,1.107,1.606,0.000,1.902,0.000,0.000,2.500,3.500,--
0,0,247.265,-1.366,0.000,--,--,--,0.932,-0.109,1.117,1.107,-0.490,1.896,0.004,-0.024,-0.065,0.998,0.150,0.060,-0.138,0.302,-2.682,-7.467,False,False,0.000,0.000,0.000,0.523,0.511,-1.135,1.000,0.426,-1.758,2.297,0.176,7.975,10.148,14.352,9.325,44574,50166,59018,48084,1.329,0.000,1.146,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.284,-1.366,0.000,--,--,--,0.957,-0.113,1.155,1.094,-0.466,1.937,0.006,-0.022,-0.065,0.998,-0.060,0.280,-0.134,0.472,-2.512,-7.470,False,False,0.000,0.000,0.000,0.491,0.505,-1.166,0.943,0.404,-1.356,1.958,0.159,7.953,9.877,13.449,9.024,42690,47180,54486,44850,1.361,0.000,1.184,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.306,-1.366,0.000,--,--,--,0.980,-0.116,1.195,1.079,-0.446,1.966,0.004,-0.019,-0.066,0.998,-0.420,0.640,-0.097,0.330,-2.203,-7.625,False,False,0.000,0.000,0.000,0.463,0.502,-1.202,0.924,0.398,-1.051,1.581,0.118,8.519,9.684,12.310,8.875,42668,46424,52054,44408,1.393,0.000,1.222,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.316,-1.366,0.000,--,--,--,0.992,-0.117,1.215,1.072,-0.436,1.977,0.004,-0.017,-0.066,0.998,-0.550,0.790,-0.112,0.351,-1.884,-7.624,False,False,0.000,0.000,0.000,0.450,0.502,-1.220,0.884,0.391,-0.498,1.171,0.125,9.210,9.732,11.509,8.566,43346,45264,49198,42712,1.425,0.000,1.261,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.329,-1.366,0.000,--,--,--,1.004,-0.118,1.235,1.066,-0.424,1.987,0.001,-0.014,-0.068,0.998,-0.680,0.900,-0.140,0.051,-1.586,-7.777,False,False,0.000,0.000,0.000,0.437,0.503,-1.241,0.844,0.391,-0.105,0.926,0.161,9.653,9.670,11.136,8.384,44456,44740,47992,41612,1.454,0.000,1.295,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.366,-1.366,0.000,--,--,--,1.050,-0.124,1.315,1.055,-0.381,1.995,-0.012,0.006,-0.071,0.997,-0.870,1.070,-0.138,-1.393,0.537,-8.101,False,False,0.000,0.000,0.000,0.393,0.504,-1.345,0.804,0.397,0.154,0.665,0.171,10.302,10.058,11.073,8.690,45762,44936,47486,41852,1.489,0.000,1.337,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.386,-1.366,0.000,--,--,--,1.074,-0.125,1.355,1.060,-0.349,1.991,-0.021,0.017,-0.072,0.997,-0.750,0.950,-0.115,-2.259,1.745,-8.290,False,False,0.000,0.000,0.000,0.373,0.492,-1.418,0.764,0.405,0.233,0.742,0.179,10.364,10.308,11.487,8.798,46500,45802,48194,42164,1.522,0.000,1.376,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.406,-1.366,0.000,--,--,--,1.097,-0.128,1.395,1.065,-0.327,1.985,-0.026,0.026,-0.073,0.997,-0.500,0.780,-0.115,-2.814,2.814,-8.486,False,False,0.000,0.000,0.000,0.354,0.486,-1.507,0.764,0.405,0.233,0.742,0.179,10.245,10.394,11.541,8.781,46500,45802,48194,42164,1.534,0.000,1.391,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.425,-1.366,0.000,--,--,--,1.121,-0.126,1.435,1.080,-0.286,1.979,-0.030,0.033,-0.073,0.996,-0.270,0.620,-0.039,-3.234,3.577,-8.520,False,False,0.000,0.000,0.000,0.335,0.461,-1.616,0.664,0.424,-0.414,1.405,0.193,9.990,10.547,12.815,9.123,45998,47368,51948,43748,1.586,0.000,1.452,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.445,-1.366,0.000,--,--,--,1.147,-0.124,1.475,1.101,-0.243,1.971,-0.033,0.040,-0.073,0.996,-0.030,0.590,-0.016,-3.494,4.353,-8.555,False,False,0.000,0.000,0.000,0.315,0.422,-1.749,0.624,0.429,-0.689,1.425,0.217,9.858,10.459,13.294,9.268,46266,47270,53138,44570,1.618,0.000,1.490,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.465,-1.365,0.000,--,--,--,1.172,-0.122,1.515,1.124,-0.204,1.964,-0.033,0.046,-0.073,0.996,0.150,0.580,0.018,-3.446,4.993,-8.574,False,False,0.000,0.000,0.000,0.296,0.379,-1.905,0.584,0.432,-0.856,1.423,0.223,9.932,10.322,13.535,9.461,46314,47200,53686,45128,1.650,0.000,1.529,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.485,-1.363,0.000,--,--,--,1.198,-0.119,1.555,1.146,-0.165,1.959,-0.032,0.051,-0.073,0.995,0.240,0.630,0.024,-3.238,5.645,-8.585,False,False,0.000,0.000,0.000,0.277,0.336,-2.084,0.564,0.433,-0.883,1.441,0.236,9.913,10.286,13.535,9.765,46502,47204,53996,45156,1.682,0.000,1.567,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.495,-1.303,0.000,--,--,--,1.210,-0.117,1.574,1.157,-0.146,1.957,-0.030,0.054,-0.073,0.995,0.300,0.670,0.067,-3.055,5.977,-8.586,False,False,0.000,0.000,0.000,0.267,0.312,-2.184,0.524,0.435,-0.943,1.209,0.233,10.139,10.193,13.459,9.886,46976,46906,53904,45932,1.714,0.000,1.605,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.518,-0.560,0.000,--,--,--,1.237,-0.113,1.614,1.182,-0.109,1.954,-0.029,0.060,-0.075,0.995,0.360,0.770,0.097,-2.838,6.627,-8.752,False,False,0.000,0.000,0.000,0.248,0.260,-2.409,0.485,0.438,-0.950,1.003,0.243,10.435,10.124,13.232,10.127,47700,46700,53966,46502,1.747,0.000,1.644,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.540,0.118,0.000,--,--,--,1.265,-0.109,1.655,1.211,-0.073,1.950,-0.025,0.068,-0.075,0.995,0.360,0.870,0.148,-2.285,7.625,-8.744,True,False,0.000,0.000,0.000,0.228,0.202,-2.680,0.446,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,45272,0,0,45272,1.776,0.000,1.678,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.560,-0.471,0.000,--,--,--,1.293,-0.105,1.695,1.245,-0.042,1.940,-0.022,0.076,-0.075,0.994,0.450,0.340,0.114,-1.893,8.612,-8.739,True,False,0.000,0.000,0.000,0.208,0.140,-3.031,0.405,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,42708,0,0,42708,1.811,0.000,1.720,1.606,0.000,1.915,0.000,0.000,0.000,3.500,--
0,0,247.580,-1.362,0.000,--,--,--,1.321,-0.100,1.733,1.272,-0.019,1.914,-0.017,0.076,-0.075,0.994,0.670,-0.800,0.083,-1.255,8.660,-8.691,True,False,0.000,0.000,0.000,0.189,0.081,-3.447,0.365,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,41812,0,0,41812,1.843,0.000,1.759,1.606,0.000,1.915,0.000,0.000,0.000,3.519,--
0,0,247.600,-1.366,0.000,--,--,--,1.349,-0.095,1.770,1.306,0.004,1.869,-0.011,0.066,-0.075,0.995,0.890,-2.470,0.022,-0.701,7.586,-8.636,True,False,0.000,0.000,0.000,0.172,0.022,-3.932,0.327,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,41012,0,0,41012,1.875,0.000,1.797,1.606,0.000,1.915,0.000,0.000,0.000,3.587,--
0,0,247.620,-1.366,0.000,--,--,--,1.379,-0.091,1.807,1.336,0.016,1.810,-0.003,0.040,-0.075,0.996,1.170,-4.380,-0.015,0.028,4.615,-8.577,True,False,0.000,0.000,0.000,0.157,-0.035,-4.543,0.290,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,40892,0,0,40892,1.907,0.000,1.835,1.606,0.000,1.915,0.000,0.000,0.000,3.598,--
0,0,247.640,-1.366,0.000,--,--,--,1.412,-0.086,1.847,1.362,0.014,1.747,0.008,-0.012,-0.079,0.997,1.490,-6.430,-0.054,0.846,-1.365,-9.059,True,False,0.000,0.000,0.000,0.143,-0.093,-5.296,0.255,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,40832,0,0,40832,1.936,0.000,1.870,1.606,0.000,1.915,0.000,0.000,0.000,3.604,--
0,0,247.660,-1.366,0.000,--,--,--,1.443,-0.081,1.883,1.370,0.021,1.692,0.019,-0.084,-0.079,0.993,1.880,-8.670,-0.092,1.461,-9.599,-9.203,True,False,0.000,0.000,0.000,0.124,-0.076,-6.395,0.214,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,40832,0,0,40832,1.972,0.000,1.912,1.606,0.000,1.915,0.000,0.000,0.000,3.604,--
0,0,247.680,-1.366,0.000,--,--,--,1.473,-0.076,1.918,1.367,0.036,1.623,0.033,-0.177,-0.077,0.981,2.310,-11.040,-0.131,2.189,-20.298,-9.424,True,False,0.000,0.000,0.000,0.107,-0.150,-7.668,0.178,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,40832,0,0,40832,1.997,0.000,1.942,1.606,0.000,1.915,0.000,0.000,0.000,3.604,--
0,0,247.700,-1.366,0.000,--,--,--,1.503,-0.070,1.950,1.348,0.056,1.555,0.050,-0.292,-0.075,0.952,2.790,-13.640,-0.145,2.981,-33.837,-9.869,True,False,0.000,0.000,0.000,0.091,-0.321,-9.367,0.145,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,40832,0,0,40832,2.033,0.000,1.985,1.606,0.000,1.915,0.000,0.000,0.000,3.604,--
0,0,247.722,-1.366,0.000,--,--,--,1.533,-0.064,1.980,1.331,0.072,1.452,0.062,-0.425,-0.075,0.900,3.310,-16.490,-0.130,2.836,-50.266,-10.802,True,False,0.000,0.000,0.000,0.076,-0.480,-11.781,0.114,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,40832,0,0,40832,2.049,0.000,2.004,1.606,0.000,1.915,0.000,0.000,0.000,3.604,--
0,0,247.745,-1.366,0.000,--,--,--,1.559,-0.056,2.007,1.297,0.108,1.324,0.077,-0.576,-0.065,0.811,3.870,-19.450,-0.095,2.973,-70.414,-11.231,True,False,0.000,0.000,0.000,0.061,-1.055,-15.334,0.085,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,40832,0,0,40832,2.081,0.000,2.042,1.606,0.000,1.915,0.000,0.000,0.000,3.604,--
0,0,247.764,-1.366,0.000,--,--,--,1.583,-0.048,2.031,1.253,0.143,1.152,-0.093,0.731,0.050,-0.674,6.770,-23.970,0.119,3.050,-94.365,-11.697,True,False,0.000,0.000,0.000,0.048,-2.175,-21.350,0.060,0.000,0.000,-12.243,0.000,9.599,0.000,0.000,9.599,0,0,0,0,2.116,0.000,2.084,1.606,0.000,1.915,0.000,0.000,0.000,3.604,--
0,0,247.784,-1.366,0.000,--,--,--,1.603,-0.044,2.043,0.851,-0.033,0.017,-0.108,0.856,0.017,-0.505,-5.470,0.540,1.366,4.720,-118.442,-11.630,True,False,0.000,0.000,0.000,0.055,-1.393,-25.400,0.040,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.142,0.000,2.115,1.606,0.000,1.915,0.000,0.000,0.000,3.598,--
0,0,247.804,-32.767,0.000,--,--,--,1.619,-0.045,2.034,0.672,-0.140,-0.766,-0.071,0.781,0.030,-0.620,-1.610,16.890,4.340,2.315,-102.937,-8.509,True,False,0.000,0.000,0.000,0.000,2.063,-19.669,0.038,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.174,0.000,2.153,1.606,0.000,1.915,0.000,0.000,0.000,3.820,--
0,0,247.824,-32.767,0.000,--,--,--,1.635,-0.049,2.025,0.952,-0.180,0.087,-0.019,0.757,0.017,-0.653,-2.710,-19.190,2.915,0.010,-98.410,-2.924,True,False,0.000,0.000,0.000,0.000,3.435,-14.778,0.051,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.206,0.000,2.191,1.606,0.000,1.915,0.000,0.000,0.000,3.836,--
0,0,247.844,-1.366,0.000,--,--,--,1.654,-0.052,2.031,1.002,-0.113,0.282,0.010,0.884,0.022,-0.466,0.450,-12.950,2.390,-2.762,-124.394,-0.202,True,False,0.000,0.000,0.000,0.140,2.723,-17.849,0.051,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.222,0.000,2.211,1.606,0.000,1.915,0.000,0.000,0.000,3.842,--
0,0,247.863,-1.366,0.000,--,--,--,1.676,-0.053,2.032,1.138,0.002,-0.208,0.035,0.895,0.019,-0.444,0.800,5.080,1.362,-3.754,-127.128,2.563,True,False,0.000,0.000,0.000,0.633,1.335,-24.001,0.047,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.270,0.000,2.268,1.606,0.000,1.915,0.000,0.000,0.000,3.836,--
0,0,247.883,-32.767,0.000,--,--,--,1.698,-0.051,2.028,1.129,0.142,-0.025,0.029,0.879,0.039,-0.475,-0.230,-4.460,-4.927,-5.491,-123.217,0.819,True,False,0.000,0.000,0.000,0.000,-1.281,-22.700,0.050,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.319,0.000,2.325,1.606,0.000,1.915,0.000,0.000,0.000,3.836,--
0,0,247.903,-1.366,0.000,--,--,--,1.720,-0.049,2.032,1.019,0.088,0.320,-0.029,0.925,0.024,-0.378,7.310,-13.380,-5.782,-1.239,-135.621,-4.103,True,False,0.000,0.000,0.000,0.236,-2.924,-20.883,0.050,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.335,0.000,2.345,1.606,0.000,1.915,0.000,0.000,0.000,3.842,--
0,0,247.925,-1.366,0.000,--,--,--,1.741,-0.048,2.038,1.153,0.024,0.260,-0.094,0.947,0.021,-0.307,1.040,-1.530,-6.030,1.080,-143.942,-11.007,True,False,0.000,0.000,0.000,0.139,-0.913,-24.210,0.047,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.367,0.000,2.383,1.606,0.000,1.915,0.000,0.000,0.000,3.847,--
0,0,247.945,-1.366,0.000,--,--,--,1.765,-0.048,2.042,1.137,-0.067,0.203,-0.118,0.950,0.004,-0.289,2.840,-3.610,2.216,3.540,-145.731,-13.055,True,False,0.000,0.000,0.000,0.214,0.203,-29.531,0.039,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.399,0.000,2.421,1.606,0.000,1.915,0.000,0.000,0.000,3.842,--
0,0,247.964,-1.366,0.000,--,--,--,1.786,-0.050,2.047,1.053,-0.157,0.313,-0.082,0.967,0.012,-0.242,-4.900,-7.620,4.080,0.898,-151.800,-9.432,True,False,0.000,0.000,0.000,0.129,3.598,-31.232,0.035,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.415,0.000,2.440,1.606,0.000,1.915,0.000,0.000,0.000,3.842,--
0,0,247.984,-1.366,0.000,--,--,--,1.807,-0.054,2.054,1.004,-0.166,0.331,-0.025,0.981,0.035,-0.190,-0.610,-2.840,5.078,-3.356,-158.228,-3.554,True,False,0.000,0.000,0.000,0.086,5.779,-32.767,0.028,0.000,0.000,-12.243,0.000,0.000,0.000,0.000,0.000,0,0,0,0,2.463,0.000,2.498,1.606,0.000,1.915,0.000,0.000,0.000,3.847,--
